NAME,CBSA,GEOID,year,geoyearID,total,child,taxbase,O65,Pchild,Ptaxbase,PO65,homevalue,State,MetroMicro,CBSAFIPS,popdensity,O65popdensity,tbpopdensity,childpopdensity
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M100US13180,2010,310M100US131802010,88748,19581,55956,13211,22.1,63.1,14.9,154600, WI, Micro,13180,101.34611792961033,15.086351962501487,63.899168148795184,22.36059781831365
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M100US13180,2011,310M100US131802011,88661,20001,55413,13247,22.6,62.5,14.9,158100, WI, Micro,13180,101.24676794696423,15.12746230014815,63.2790872226247,22.840218424191374
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M100US13180,2012,310M100US131802012,88415,19035,55657,13723,21.5,62.9,15.5,153800, WI, Micro,13180,100.9658473063787,15.671032320142904,63.55772395556319,21.737091030672605
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M200US13180,2013,310M200US131802013,88344,18477,55615,14252,20.9,63.0,16.1,150300, WI, Micro,13180,100.8847685849089,16.275125892784136,63.50976189497541,21.099880797149343
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M200US13180,2014,310M200US131802014,88574,19258,55025,14291,21.7,62.1,16.1,152200, WI, Micro,13180,101.14741796431812,16.31966209190135,62.836009139099566,21.991746733317207
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M200US13180,2015,310M200US131802015,88502,18887,54921,14694,21.3,62.1,16.6,154100, WI, Micro,13180,101.0651972890248,16.779869482779265,62.71724594145365,21.568081864791885
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M300US13180,2016,310M300US131802016,88068,17818,55207,15043,20.2,62.7,17.1,160600, WI, Micro,13180,100.56958932961781,17.178411367187184,63.04384473497991,20.347333227450722
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M300US13180,2017,310M300US131802017,87786,17767,55001,15018,20.2,62.7,17.1,164700, WI, Micro,13180,100.24755835138563,17.14986252159922,62.80860224733512,20.289093582451283
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M400US13180,2018,310M400US131802018,87847,17381,54895,15571,19.8,62.5,17.7,173800, WI, Micro,13180,100.31721753462026,17.781362986004893,62.68755514204217,19.848299406573187
"Beaver Dam, WI","Beaver Dam, WI Micro Area",310M500US13180,2019,310M500US131802019,87839,18444,53071,16324,21.0,60.4,18.6,173400, WI, Micro,13180,100.30808190403211,18.641254215114245,60.60463136794463,21.062196320973236
"Beckley, WV","Beckley, WV Micro Area",310M100US13220,2010,310M100US132202010,78904,16379,49504,13021,20.8,62.7,16.5,96600, WV, Micro,13220,62.27803255211772,10.277327662236704,39.072945902109346,12.927758987771673
"Beckley, WV","Beckley, WV Micro Area",310M100US13220,2011,310M100US132202011,79127,16274,49903,12950,20.6,63.1,16.4,95500, WV, Micro,13220,62.454043923646694,10.221288167265595,39.38787207807374,12.844883678307358
"Beckley, WV","Beckley, WV Micro Area",310M100US13220,2012,310M100US132202012,79021,16359,49109,13553,20.7,62.1,17.2,101700, WV, Micro,13220,62.370379325520815,10.697229230189237,38.761176880791204,12.911973214540376
"Beckley, WV","Beckley, WV Metro Area",310M200US13220,2013,310M200US132202013,124432,26203,75880,22349,21.1,61.0,18.0,87200, WV, Metro,13220,98.21276673584498,17.63981229731419,59.89122363954543,20.681730798985356
"Beckley, WV","Beckley, WV Metro Area",310M200US13220,2014,310M200US132202014,123373,26125,74756,22492,21.2,60.6,18.2,93600, WV, Metro,13220,97.37691004324775,17.752680575917974,59.00406318394647,20.620166283383295
"Beckley, WV","Beckley, WV Metro Area",310M200US13220,2015,310M200US132202015,122507,25768,73653,23086,21.0,60.1,18.8,99600, WV, Metro,13220,96.69338606233252,18.22151804088753,58.13347779024038,20.33839023120462
"Beckley, WV","Beckley, WV Metro Area",310M300US13220,2016,310M300US132202016,120924,25005,71497,24422,20.7,59.1,20.2,108100, WV, Metro,13220,95.44394211107527,19.27600769273825,56.43177143590643,19.736162982430596
"Beckley, WV","Beckley, WV Metro Area",310M300US13220,2017,310M300US132202017,118543,24820,69978,23745,20.9,59.0,20.0,98500, WV, Metro,13220,93.56464580788922,18.741659268858808,55.232841958989326,19.590144580041088
"Beckley, WV","Beckley, WV Metro Area",310M400US13220,2018,310M400US132202018,117272,23801,68817,24654,20.3,58.7,21.0,98000, WV, Metro,13220,92.56145991904022,19.45912266222131,54.31647782291247,18.78585943390644
"Beckley, WV","Beckley, WV Metro Area",310M500US13220,2019,310M500US132202019,115767,23780,66893,25094,20.5,57.8,21.7,99400, WV, Metro,13220,91.37358048338503,19.806409673309872,52.797886438061575,18.76928437201358
"Bellingham, WA","Bellingham, WA Metro Area",310M100US13380,2010,310M100US133802010,201628,42249,132711,26668,21.0,65.8,13.2,284100, WA, Metro,13380,95.65509698210786,12.651666069786202,62.959924095822586,20.04350681649907
"Bellingham, WA","Bellingham, WA Metro Area",310M100US13380,2011,310M100US133802011,203663,41685,134483,27495,20.5,66.0,13.5,270900, WA, Metro,13380,96.62052897745865,13.044006246766598,63.800585273101014,19.77593745759104
"Bellingham, WA","Bellingham, WA Metro Area",310M100US13380,2012,310M100US133802012,205262,41489,134842,28931,20.2,65.7,14.1,255500, WA, Metro,13380,97.37911657478834,13.725264401716837,63.97089981183858,19.68295236123293
"Bellingham, WA","Bellingham, WA Metro Area",310M200US13380,2013,310M200US133802013,206353,42085,133876,30392,20.4,64.9,14.7,278600, WA, Metro,13380,97.89670198359804,14.418382900590306,63.51261612264503,19.965702960362695
"Bellingham, WA","Bellingham, WA Metro Area",310M200US13380,2014,310M200US133802014,208351,42628,133768,31955,20.5,64.2,15.3,273500, WA, Metro,13380,98.84458066994245,15.159891602670545,63.461379436896685,20.223309630375216
"Bellingham, WA","Bellingham, WA Metro Area",310M200US13380,2015,310M200US133802015,212284,42100,136532,33652,19.8,64.3,15.9,293700, WA, Metro,13380,100.71044997594474,15.96497174817929,64.77265906104881,19.972819166716633
"Bellingham, WA","Bellingham, WA Metro Area",310M300US13380,2016,310M300US133802016,216800,42603,138557,35640,19.7,63.9,16.4,313500, WA, Metro,13380,102.85290250223672,16.90810629695441,65.73334691883032,20.211449286451987
"Bellingham, WA","Bellingham, WA Metro Area",310M300US13380,2017,310M300US133802017,221404,43196,140465,37743,19.5,63.4,17.0,355500, WA, Metro,13380,105.03710343913846,17.905798427776386,66.63852836705111,20.492776644310965
"Bellingham, WA","Bellingham, WA Metro Area",310M400US13380,2018,310M400US133802018,225685,44119,142219,39347,19.5,63.0,17.4,362500, WA, Metro,13380,107.06806873255209,18.66675809389072,67.47065009670482,20.930660541956556
"Bellingham, WA","Bellingham, WA Metro Area",310M500US13380,2019,310M500US133802019,229247,44070,143281,41896,19.2,62.5,18.3,398300, WA, Metro,13380,108.75793053473367,19.876038760303086,67.97447750656356,20.90741426786703
"Bend, OR","Bend, OR Metro Area",310M100US13460,2010,310M100US134602010,157894,36193,98174,23527,22.9,62.2,14.9,260700, OR, Metro,13460,52.32437117473046,7.796594428083926,32.53380632391344,11.993970422733096
"Bend, OR","Bend, OR Metro Area",310M100US13460,2011,310M100US134602011,160338,36111,99229,24998,22.5,61.9,15.6,216200, OR, Metro,13460,53.13428645429169,8.284067986281379,32.88342196218557,11.96679650582474
